Unnamed: 0,y,text,text_pt,finbert_sentiment,text_pt_clean,fb_new_sentiment
3644,neutral,Inha Works has invested in its product development and market research .,A Inha Works tem investido no desenvolvimento de seus produtos e pesquisa de mercado.,POSITIVE,inha works investido desenvolvimento produtos pesquisa mercado,NEUTRAL
3645,neutral,"It comes complete with an LCD touch screen system for selection of your chosen function and prices start at around the pounds 4,805 mark .",Ele vem completo com um sistema de tela de toque LCD para seleção da função escolhida e os preços começam em torno da marca de £ 4.805.,POSITIVE,vem completo sistema tela toque lcd seleção função escolhida preços começam torno marca £ 4805,NEUTRAL
3646,neutral,"It grew in Finland , Norway , Denmark and the Baltic countries .","Cresceu na Finlândia, Noruega, Dinamarca e países bálticos.",POSITIVE,cresceu finlândia noruega dinamarca países bálticos,NEUTRAL
3647,neutral,It includes options for additional 30 communal building sites as well as construction supervision works for all construction sites .,"Inclui opções para 30 canteiros de obras comunitários adicionais, bem como trabalhos de supervisão de construção para todos os canteiros de obras.",NEUTRAL,inclui opções 30 canteiros obras comunitários adicionais bem trabalhos supervisão construção todos canteiros obras,NEUTRAL
3648,neutral,"It is being developed by Symbian , the software licensing consortium led by Nokia .","Ele está sendo desenvolvido pela Symbian, o consórcio de licenciamento de software liderado pela Nokia.",NEUTRAL,sendo desenvolvido symbian consórcio licenciamento software liderado nokia,NEUTRAL
3649,neutral,It is estimated that the consolidated turnover of Kausta Guder will reach Lt 53mn US$ 22.53 mn EUR 15.35 mn in 2007 .,"Estima-se que o volume de negócios consolidado da Kausta Guder atingirá Lt 53 milhões de US $ 22,53 milhões de EUR 15,35 milhões em 2007.",POSITIVE,estimase volume negócios consolidado kausta guder atingirá lt 53 milhões us 2253 milhões eur 1535 milhões 2007,POSITIVE
3650,neutral,It is the first application in the market for invoice and purchase requisition approval with a mobile device .,É o primeiro aplicativo do mercado para aprovação de faturas e requisições de compras com dispositivo móvel.,POSITIVE,primeiro aplicativo mercado aprovação faturas requisições compras dispositivo móvel,NEUTRAL
3651,neutral,"It now owns 80,565 shares in Amer Sports Corporation , equaling 0.11 % of the company 's share capital and voting rights .","Ela agora possui 80.565 ações da Amer Sports Corporation, equivalente a 0,11% do capital social e direitos de voto da empresa.",POSITIVE,agora possui 80565 ações amer sports corporation equivalente 011 capital social direitos voto empresa,POSITIVE
3652,neutral,It posted a turnover of 4.5 mln euro $ 6.1 mln and an operating profit of 1.5 mln euro $ 2.0 mln for 2006 .,"Ela registrou um faturamento de 4,5 milhões de euros, US $ 6,1 milhões, e um lucro operacional de 1,5 milhões de euros, US $ 2,0 milhões, em 2006.",POSITIVE,registrou faturamento 45 milhões euros us 61 milhões lucro operacional 15 milhões euros us 20 milhões 2006,POSITIVE
3653,neutral,Ixonos will finance the acquisition through a 3.8 mln euro $ 5.2 mln loan .,"A Ixonos financiará a aquisição por meio de um empréstimo de 3,8 milhões de euros de US $ 5,2 milhões.",POSITIVE,ixonos financiará aquisição meio empréstimo 38 milhões euros us 52 milhões,NEUTRAL
3654,neutral,J+∆rvi-Suomen Portti is also planning to reduce the use of sodium nitrite .,J + ∆rvi-Suomen Portti também está planejando reduzir o uso de nitrito de sódio.,NEGATIVE,j ∆rvisuomen portti planejando reduzir uso nitrito sódio,NEGATIVE
3655,neutral,"Karachi , Sept. 14 -- Ixonos , a world leader in the development and integration of solutions for handheld devices , announced that it is implementing a touch screen mobile user interface solution for the Intel Atom processor Z6xx based smartphones .","Karachi, 14 de setembro - Ixonos, líder mundial no desenvolvimento e integração de soluções para dispositivos portáteis, anunciou que está implementando uma solução de interface de usuário móvel com tela de toque para smartphones baseados no processador Intel Atom Z6xx.",POSITIVE,karachi 14 setembro ixonos líder mundial desenvolvimento integração soluções dispositivos portáteis anunciou implementando solução interface usuário móvel tela toque smartphones baseados processador intel atom z6xx,POSITIVE
3656,neutral,Kauko-Telko 's centralized administration will be dissolved and appropriate parts of it will be transferred to operating activities and Group administration by the end of the year .,A administração centralizada da Kauko-Telko será dissolvida e partes apropriadas dela serão transferidas para as atividades operacionais e administração do Grupo até o final do ano.,NEGATIVE,administração centralizada kaukotelko dissolvida partes apropriadas transferidas atividades operacionais administração grupo final ano,NEGATIVE
3657,neutral,"Kemira 's R&D organization comprises approximately 750 people , the company said .","A organização de P&D da Kemira compreende aproximadamente 750 pessoas, disse a empresa.",POSITIVE,organização pd kemira compreende aproximadamente 750 pessoas disse empresa,NEUTRAL
3658,negative,"Konecranes has previously communicated an estimated reduction of about 1,600 employees on group level in 2009 .",A Konecranes comunicou anteriormente uma redução estimada de cerca de 1.600 funcionários em nível de grupo em 2009.,NEGATIVE,konecranes comunicou anteriormente redução estimada cerca 1600 funcionários nível grupo 2009,NEGATIVE
3659,neutral,L&T also acquired a 50 pct stake in local sector company Salvor Oy at the beginning of September 2007 .,A L&T também adquiriu uma participação de 50 por cento na empresa do setor local Salvor Oy no início de setembro de 2007.,POSITIVE,lt adquiriu participação 50 cento empresa setor local salvor oy início setembro 2007,POSITIVE
3660,neutral,"Laavainen said Benecol was well known in Europe and the US , where it had been in the market for 15 years .","Laavainen disse que o Benecol é bem conhecido na Europa e nos Estados Unidos, onde está no mercado há 15 anos.",POSITIVE,laavainen disse benecol bem conhecido europa estados unidos onde mercado 15 anos,NEUTRAL
3661,neutral,"Latin America currently accounts for approximately 40 % of sales at Tecnotree , company president and CEO Eero Mertano recently told BNamericas .","A América Latina atualmente é responsável por aproximadamente 40% das vendas da Tecnotree, disse recentemente à BNamericas o presidente da empresa e CEO Eero Mertano.",POSITIVE,américa latina atualmente responsável aproximadamente 40 vendas tecnotree disse recentemente bnamericas presidente empresa ceo eero mertano,POSITIVE
3662,positive,Latvenergo has ordered a significant expansion to the Tekla Xpower network information system .,Latvenergo encomendou uma expansão significativa do sistema de informações de rede Tekla Xpower.,POSITIVE,latvenergo encomendou expansão significativa sistema informações rede tekla xpower,POSITIVE
3663,neutral,"LCS 's services cover the whole life cycle of software and information systems , from process modelling and tailored software development , to hosting services , solution management , maintenance and support .","Os serviços da LCS cobrem todo o ciclo de vida de software e sistemas de informação, desde a modelagem de processos e desenvolvimento de software sob medida até serviços de hospedagem, gerenciamento de soluções, manutenção e suporte.",POSITIVE,serviços lcs cobrem todo ciclo vida software sistemas informação desde modelagem processos desenvolvimento software sob medida serviços hospedagem gerenciamento soluções manutenção suporte,NEUTRAL
3664,positive,Lemcon has also signed a pre-contract for the purchase of the park 's entire 130-hectare site .,Lemcon também assinou um pré-contrato para a compra de todo o terreno de 130 hectares do parque.,POSITIVE,lemcon assinou précontrato compra todo terreno 130 hectares parque,NEUTRAL
3665,neutral,Lieksaare Oy has earlier been regarded under the control of Saarelainen Oy and the individual shareholders under the shareholder agreement .,A Lieksaare Oy foi anteriormente considerada sob o controle da Saarelainen Oy e dos acionistas individuais sob o acordo de acionistas.,NEUTRAL,lieksaare oy anteriormente considerada sob controle saarelainen oy acionistas individuais sob acordo acionistas,NEUTRAL
3666,neutral,"Liquid handling products include electronic and mechanical pipettes , disposable tips as well as pipette maintenance and calibration services for research institutions , healthcare and industrial laboratories .","Os produtos de manuseio de líquidos incluem pipetas eletrônicas e mecânicas, ponteiras descartáveis, bem como manutenção de pipetas e serviços de calibração para instituições de pesquisa, laboratórios de saúde e industriais.",NEUTRAL,produtos manuseio líquidos incluem pipetas eletrônicas mecânicas ponteiras descartáveis bem manutenção pipetas serviços calibração instituições pesquisa laboratórios saúde industriais,NEUTRAL
3667,neutral,"ADP News - Jan 13 , 2009 - Finnish industrial and environmental measurement equipment maker Vaisala Oyj OMX : VAIAS said yesterday it will develop an operational reference radiosonde for climate change observations .",ADP News - 13 de janeiro de 2009 - A fabricante finlandesa de equipamentos de medição industrial e ambiental Vaisala Oyj OMX: VAIAS disse ontem que vai desenvolver uma radiossondagem de referência operacional para observações de mudanças climáticas.,NEUTRAL,adp news 13 janeiro 2009 fabricante finlandesa equipamentos medição industrial ambiental vaisala oyj omx vaias disse ontem vai desenvolver radiossondagem referência operacional observações mudanças climáticas,NEUTRAL
3668,neutral,"ADPnews - Dec 23 , 2009 - Norwegian financial services group SpareBank 1 Gruppen AS OSL : SBGRP said its board of directors appointed today Jarle Haug managing director of its claims collection subsidiary SpareBank 1 Gruppen Finans",ADPnews - 23 de dezembro de 2009 - Grupo norueguês de serviços financeiros SpareBank 1 Gruppen AS OSL: SBGRP disse que seu conselho de diretores nomeou hoje Jarle Haug diretor-gerente de sua subsidiária de cobrança de sinistros SpareBank 1 Gruppen Finans,NEGATIVE,adpnews 23 dezembro 2009 grupo norueguês serviços financeiros sparebank 1 gruppen osl sbgrp disse conselho diretores nomeou hoje jarle haug diretorgerente subsidiária cobrança sinistros sparebank 1 gruppen finans,NEUTRAL
3669,neutral,M+∆kel+∆ is demanding a new Board for the company as well as discussions on the merger of Alma media and media company Talentum .,"M + ∆kel + ∆ está exigindo um novo Conselho para a empresa, bem como discussões sobre a fusão da mídia Alma e da empresa de mídia Talentum.",NEGATIVE,m ∆kel ∆ exigindo novo conselho empresa bem discussões sobre fusão mídia alma empresa mídia talentum,NEUTRAL
3670,neutral,Marathon estimates the value of its remaining stake in Protalix at $ 27 million .,A Marathon estima o valor de sua participação remanescente na Protalix em US $ 27 milhões.,POSITIVE,marathon estima valor participação remanescente protalix us 27 milhões,NEUTRAL
3671,neutral,Margin call of Zanadvorov has given the chance to make such purchase under the credit of Deutsche Bank for USD 560 million .,A chamada de margem de Zanadvorov deu a chance de fazer essa compra com o crédito do Deutsche Bank por US $ 560 milhões.,POSITIVE,chamada margem zanadvorov deu chance fazer compra crédito deutsche bank us 560 milhões,POSITIVE
3672,neutral,Marimekko is considering further measures in the matter .,A Marimekko está considerando novas medidas a respeito.,NEUTRAL,marimekko considerando novas medidas respeito,NEUTRAL
3673,neutral,Marketing will use Tikkurila 's existing infra structure and local knowledge in Russia .,O marketing usará a infra-estrutura existente da Tikkurila e o conhecimento local na Rússia.,POSITIVE,marketing usará infraestrutura existente tikkurila conhecimento local rússia,NEUTRAL
3674,neutral,"Metsaliitto will sell 1.1 million B shares of Neomarkka , accounting for about 18.3 pct of Neomarkka 's equity and about 12.7 pct of the voting rights .","A Metsaliitto venderá 1,1 milhão de ações B da Neomarkka, respondendo por cerca de 18,3 por cento do patrimônio da Neomarkka e cerca de 12,7 por cento dos direitos de voto.",POSITIVE,metsaliitto venderá 11 milhão ações b neomarkka respondendo cerca 183 cento patrimônio neomarkka cerca 127 cento direitos voto,NEGATIVE
3675,neutral,"Moreover , Konecranes and Kito intend to transfer the hoist distribution business of Konecranes ' Japanese joint venture MHS Konecranes to Kito .","Além disso, a Konecranes e a Kito pretendem transferir o negócio de distribuição de guinchos da joint venture japonesa da Konecranes, MHS Konecranes, para Kito.",POSITIVE,além disso konecranes kito pretendem transferir negócio distribuição guinchos joint venture japonesa konecranes mhs konecranes kito,NEGATIVE
3676,neutral,"Most of the growth in beer consumption took place in the Far East , Latin America and Africa .","A maior parte do crescimento do consumo de cerveja ocorreu no Extremo Oriente, América Latina e África.",POSITIVE,maior parte crescimento consumo cerveja ocorreu extremo oriente américa latina áfrica,POSITIVE
3677,neutral,"Most of the new substations support EDGE technology , which enables faster data traffic .","A maioria das novas subestações é compatível com a tecnologia EDGE, que permite um tráfego de dados mais rápido.",POSITIVE,maioria novas subestações compatível tecnologia edge permite tráfego dados rápido,POSITIVE
3678,neutral,"Most of the raw materials come from Europe and the US and are paid in euros or US dollars , while sales take place in rubles .","A maior parte das matérias-primas vêm da Europa e dos EUA e são pagas em euros ou dólares americanos, enquanto as vendas são feitas em rublos.",NEUTRAL,maior parte matériasprimas vêm europa eua pagas euros dólares americanos enquanto vendas feitas rublos,NEGATIVE
3679,neutral,"Most recently , he founded Virent Energy Systems , Inc. , an 80 person catalytic biofuels company , where , as president and CEO , he led the company through multiple financings , defined the company 's market strategy , and secured the company 's first customers .","Mais recentemente, ele fundou a Virent Energy Systems, Inc., uma empresa de biocombustíveis catalíticos de 80 pessoas, onde, como presidente e CEO, liderou a empresa por meio de vários financiamentos, definiu a estratégia de mercado da empresa e garantiu os primeiros clientes da empresa .",POSITIVE,recentemente fundou virent energy systems inc empresa biocombustíveis catalíticos 80 pessoas onde presidente ceo liderou empresa meio vários financiamentos definiu estratégia mercado empresa garantiu primeiros clientes empresa,NEUTRAL
3680,neutral,"Motorola accounted for 11.5 percent of the South Korean handset market as of the end of April , Samsung held 55 percent and LG Electronics 19 percent , according to Korea-based ATLAS Research Group .","A Motorola respondia por 11,5% do mercado de celulares sul-coreano no final de abril, a Samsung detinha 55% e a LG Electronics 19%, de acordo com o ATLAS Research Group, da Coréia.",POSITIVE,motorola respondia 115 mercado celulares sulcoreano final abril samsung detinha 55 lg electronics 19 acordo atlas research group coréia,POSITIVE
3681,neutral,"Motorola Inc. of the United States came second with shipments of 217.4 million units for a 21.3 percent market share , followed by South Korea 's Samsung Electronics Co. with shipments of 118.0 million units for an 11.6 percent share .","A Motorola Inc. dos Estados Unidos ficou em segundo lugar com remessas de 217,4 milhões de unidades para uma participação de mercado de 21,3 por cento, seguida pela Samsung Electronics Co. da Coréia do Sul com remessas de 118,0 milhões de unidades para uma participação de 11,6 por cento.",POSITIVE,motorola inc estados unidos ficou segundo lugar remessas 2174 milhões unidades participação mercado 213 cento seguida samsung electronics co coréia sul remessas 1180 milhões unidades participação 116 cento,NEGATIVE
3682,neutral,Mr Jortikka is president of the base metal division of Outotec Oyj in Finland and is on the executive committee of Outotec .,O Sr. Jortikka é presidente da divisão de metais básicos da Outotec Oyj na Finlândia e está no comitê executivo da Outotec.,NEUTRAL,sr jortikka presidente divisão metais básicos outotec oyj finlândia comitê executivo outotec,NEUTRAL
3683,neutral,Mr K.R. Vasantha has been appointed Managing Director of Incap Contract Manufacturing Services Pvt. Ltd. .,Sr. K.R. Vasantha foi nomeado Diretor Administrativo da Incap Contract Manufacturing Services Unip. Ltd.,NEUTRAL,sr kr vasantha nomeado diretor administrativo incap contract manufacturing services unip ltd,NEUTRAL
3684,neutral,Mr. Doring has been with Eaton since 1989 and acted as the Business Unit Manager for Eaton 's Power Controls Business Unit since January 2007 .,O Sr. Doring está na Eaton desde 1989 e atuou como Gerente da Unidade de Negócios da Unidade de Negócios de Controles de Energia da Eaton desde janeiro de 2007.,NEUTRAL,sr doring eaton desde 1989 atuou gerente unidade negócios unidade negócios controles energia eaton desde janeiro 2007,NEUTRAL
3685,neutral,Mr. Koistinen joins from Nokia Siemens Networks where he has held various senior sales management and business development positions since 1997 .,"O Sr. Koistinen veio da Nokia Siemens Networks, onde ocupou vários cargos de gerenciamento de vendas sênior e desenvolvimento de negócios desde 1997.",NEUTRAL,sr koistinen veio nokia siemens networks onde ocupou vários cargos gerenciamento vendas sênior desenvolvimento negócios desde 1997,NEUTRAL
3686,neutral,"Mr. McDonald started the evening with his own set , featuring hits from his solo career and his Doobie Brothers years and a selection of R&B cover songs that met with mixed results .","O Sr. McDonald começou a noite com seu próprio set, apresentando sucessos de sua carreira solo e seus anos no Doobie Brothers e uma seleção de covers de R&B que tiveram resultados mistos.",POSITIVE,sr mcdonald começou noite próprio set apresentando sucessos carreira solo anos doobie brothers seleção covers rb resultados mistos,NEUTRAL
3687,neutral,"M-real Corporation Stock Exchange Announcement 29 September 2006 at 4.15 p.m. Kyro Corporation and M-real Corporation , a Metsaliitto Group subsidiary , have agreed on an arrangement which gives M-real option to purchase the Kyroskoski natural gas powerplant from Kyro .","Anúncio da Bolsa de Valores da M-real Corporation, 29 de setembro de 2006 às 16h15. A Kyro Corporation e a M-real Corporation, uma subsidiária do Metsaliitto Group, concordaram em um acordo que dá à M-real a opção de comprar a usina de gás natural Kyroskoski da Kyro.",POSITIVE,anúncio bolsa valores mreal corporation 29 setembro 2006 16h15 kyro corporation mreal corporation subsidiária metsaliitto group concordaram acordo dá mreal opção comprar usina gás natural kyroskoski kyro,NEUTRAL
3688,neutral,M-real plans to discontinue production of standard coated fine paper in the Hallein and Gohrsm++hle mills .,A M-real planeja descontinuar a produção de papel fino revestido padrão nas fábricas de Hallein e Gohrsm ++ hle.,NEGATIVE,mreal planeja descontinuar produção papel fino revestido padrão fábricas hallein gohrsm hle,NEGATIVE
3689,neutral,Neste Oil will offer outplacement services to the 111 employees to be reduced .,A Neste Oil oferecerá serviços de recolocação aos 111 funcionários a serem reduzidos.,POSITIVE,neste oil oferecerá serviços recolocação 111 funcionários serem reduzidos,NEUTRAL
3690,neutral,News Corp. 's MySpace.com Web site will display submissions for the expanded Broadband Emmy Awards as part of an effort to identify aspiring video artists .,O site MySpace.com da News Corp. exibirá inscrições para o Broadband Emmy Awards como parte de um esforço para identificar aspirantes a artistas de vídeo.,NEUTRAL,site myspacecom news corp exibirá inscrições broadband emmy awards parte esforço identificar aspirantes artistas vídeo,NEUTRAL
3691,neutral,Niam offer financial investors a high return via investments in funds that in turn invest in all types of properties .,"Niam oferece aos investidores financeiros um alto retorno por meio de investimentos em fundos que, por sua vez, investem em todos os tipos de propriedades.",POSITIVE,niam oferece investidores financeiros alto retorno meio investimentos fundos vez investem todos tipos propriedades,POSITIVE
3692,neutral,No changes regarding the Virala Oy Ab s ownership of shares of Tiimari has taken place .,Não ocorreram alterações em relação à titularidade das ações da Tiimari por parte da Virala Oy Ab.,POSITIVE,ocorreram alterações relação titularidade ações tiimari parte virala oy ab,NEGATIVE
3693,neutral,No financial details of the deployment were disclosed .,Nenhum detalhe financeiro da implantação foi divulgado.,NEUTRAL,nenhum detalhe financeiro implantação divulgado,NEGATIVE
3694,neutral,No financial or pricing details were disclosed .,Nenhum detalhe financeiro ou de preços foi divulgado.,NEUTRAL,nenhum detalhe financeiro preços divulgado,NEGATIVE
3695,neutral,No planned closing date was provided .,Nenhuma data de fechamento planejada foi fornecida.,NEGATIVE,nenhuma data fechamento planejada fornecida,NEUTRAL
3696,neutral,No service pricing details were disclosed .,Nenhum detalhe de preço de serviço foi divulgado.,NEUTRAL,nenhum detalhe preço serviço divulgado,NEUTRAL
3697,neutral,"Nordea Bank AB publ holds 6.000 Alma Media shares , representing 0.008 % of share capital and voting rights .","Nordea Bank AB publ detém 6.000 ações da Alma Media, representativas de 0,008% do capital social e dos direitos de voto.",POSITIVE,nordea bank ab publ detém 6000 ações alma media representativas 0008 capital social direitos voto,POSITIVE
3698,neutral,Nordea Pankki Suomi Oyj 's ownership in Stonesoft Corporation has decreased below 1-20 .,A participação de Nordea Pankki Suomi Oyj na Stonesoft Corporation caiu para menos de 1-20.,NEGATIVE,participação nordea pankki suomi oyj stonesoft corporation caiu menos 120,NEGATIVE
3699,neutral,Nordea will coordinate the syndicated loan .,Nordea coordenará o empréstimo sindicado.,NEUTRAL,nordea coordenará empréstimo sindicado,NEUTRAL
3700,neutral,Nordstjernan has used its option to buy another 22.4 % stake of Salcomp 's shares and votes .,"Nordstjernan usou sua opção de comprar outra participação de 22,4% das ações e votos da Salcomp.",POSITIVE,nordstjernan usou opção comprar outra participação 224 ações votos salcomp,NEUTRAL
3701,neutral,N-Viro operates processing facilities independently as well as in partnership with municipalities .,"A N-Viro opera instalações de processamento de forma independente, bem como em parceria com os municípios.",POSITIVE,nviro opera instalações processamento forma independente bem parceria municípios,POSITIVE
3702,neutral,"Okmetic closed its plant in Espoo in early 2004 , and all production lines from the site were moved to Okmetic 's plants in Vantaa , Finland and Texas , USA .","A Okmetic fechou sua fábrica em Espoo no início de 2004, e todas as linhas de produção do local foram transferidas para as fábricas da Okmetic em Vantaa, Finlândia e Texas, EUA.",NEGATIVE,okmetic fechou fábrica espoo início 2004 todas linhas produção local transferidas fábricas okmetic vantaa finlândia texas eua,NEGATIVE
3703,neutral,"Okmetic has a global customer base and sales network , production plants in Finland and the US and contract manufacturers in Japan and China .","A Okmetic tem uma base de clientes e uma rede de vendas globais, fábricas na Finlândia e nos Estados Unidos e fabricantes terceirizados no Japão e na China.",POSITIVE,okmetic base clientes rede vendas globais fábricas finlândia estados unidos fabricantes terceirizados japão china,POSITIVE
3704,neutral,"On preliminary estimate , the hotel will operate under the brand Novotel .","Na estimativa preliminar, o hotel vai operar sob a marca Novotel.",POSITIVE,estimativa preliminar hotel vai operar sob marca novotel,NEUTRAL
3705,neutral,One of the largest projects of the magazine division of SanomaWSOY - Sanoma Magazines International in 2006 became launch of the Russian magazine Gloriya .,Um dos maiores projetos da divisão de revistas da SanomaWSOY - Sanoma Magazines International em 2006 foi o lançamento da revista russa Gloriya.,POSITIVE,maiores projetos divisão revistas sanomawsoy sanoma magazines international 2006 lançamento revista russa gloriya,NEUTRAL
3706,neutral,"Operating profit of operations in Finland in the period under review totaled EUR 11.3 mn , remaining at the 2005 level .","O lucro operacional das operações na Finlândia no período em análise totalizou EUR 11,3 milhões, permanecendo no nível de 2005.",POSITIVE,lucro operacional operações finlândia período análise totalizou eur 113 milhões permanecendo nível 2005,POSITIVE
3707,neutral,OP-Pohjola Group 's capital adequacy ratio under the Act on Credit Institutions stood at 12.1 % and Tier 1 ratio at 12.1 % .,"O rácio de adequação de capital do Grupo OP-Pohjola ao abrigo da Lei das Instituições de Crédito situou-se em 12,1% e o rácio Tier 1 em 12,1%.",POSITIVE,rácio adequação capital grupo oppohjola abrigo lei instituições crédito situouse 121 rácio tier 1 121,NEUTRAL
3708,neutral,"Our customers include companies in the energy and process industry sectors , in particular .","Nossos clientes incluem empresas nos setores de energia e indústria de processo, em particular.",POSITIVE,clientes incluem empresas setores energia indústria processo particular,NEUTRAL
3709,neutral,"Our key geographical markets are Europe , Russian Federation , Middle-East , South-Africa and Japan .","Nossos principais mercados geográficos são Europa, Federação Russa, Oriente Médio, África do Sul e Japão.",POSITIVE,principais mercados geográficos europa federação russa oriente médio áfrica sul japão,NEUTRAL
3710,neutral,Our tools are specifically designed with the needs of both the business users and ICT experts in mind .,Nossas ferramentas são projetadas especificamente com as necessidades dos usuários de negócios e especialistas em TIC em mente.,NEUTRAL,ferramentas projetadas especificamente necessidades usuários negócios especialistas tic mente,NEUTRAL
3711,neutral,"Outotec 's delivery covers the engineering , supply and construction of a circulating fluid bed calcination plant with a capacity of 1,600 tons of alumina per day .","O fornecimento da Outotec abrange a engenharia, fornecimento e construção de uma planta de calcinação em leito fluido circulante com capacidade de 1.600 toneladas de alumina por dia.",POSITIVE,fornecimento outotec abrange engenharia fornecimento construção planta calcinação leito fluido circulante capacidade 1600 toneladas alumina dia,NEUTRAL
3712,neutral,"OVA Press has a 60 % stake in the joint venture , while IMSM holds a 40 % stake .","OVA Press tem 60% de participação na joint venture, enquanto a IMSM possui 40% de participação.",POSITIVE,ova press 60 participação joint venture enquanto imsm possui 40 participação,POSITIVE
3713,neutral,"Panostaja owns a 68.77 pct of share capital and the voting rights of Suomen Helasto shares following an exchange of shares which was carried out on May 30 , 2007 .","Panostaja possui 68,77 por cento do capital social e direitos de voto das ações da Suomen Helasto após uma troca de ações realizada em 30 de maio de 2007.",POSITIVE,panostaja possui 6877 cento capital social direitos voto ações suomen helasto após troca ações realizada 30 maio 2007,POSITIVE
3714,neutral,"Panostaja Plc today acquired the entire share capital of Suomen Graafiset Palvelut Ltd , a provider of printing services .","A Panostaja Plc adquiriu hoje a totalidade do capital social da Suomen Graafiset Palvelut Ltd, fornecedora de serviços de impressão.",POSITIVE,panostaja plc adquiriu hoje totalidade capital social suomen graafiset palvelut ltd fornecedora serviços impressão,POSITIVE
3715,neutral,"Paper company M-real calculated that if 100,000 biscuit cartons are made using a 25gsm lighter board , the CO2 saved over the course of 12 months would be equal to that generated by driving 1,000 km by car .","A empresa papeleira M-real calculou que, se 100 mil caixas de biscoitos fossem feitas com uma placa mais leve de 25 g / m², o CO2 economizado ao longo de 12 meses seria igual ao gerado por mil quilômetros de carro.",NEUTRAL,empresa papeleira mreal calculou 100 mil caixas biscoitos feitas placa leve 25 g m² co2 economizado longo 12 meses igual gerado mil quilômetros carro,NEUTRAL
3716,negative,"Paper stocks were among the biggest fallers , with Stora Enso down 2.30 pct to 14.01 eur , M-real down 2.86 pct to 5.09 eur and UPM-Kymmene 1.14 pct lower at 19.10 eur .","Os estoques de papel estiveram entre as maiores quedas, com a Stora Enso caindo 2,30 por cento para 14,01 euros, M-real caindo 2,86 por cento para 5,09 euros e UPM-Kymmene 1,14 por cento a menos para 19,10 euros.",NEGATIVE,estoques papel maiores quedas stora enso caindo 230 cento 1401 euros mreal caindo 286 cento 509 euros upmkymmene 114 cento menos 1910 euros,NEGATIVE
3717,neutral,Part of the reductions will be made through retirement arrangements .,Parte das reduções será feita por meio de planos de aposentadoria.,NEUTRAL,parte reduções feita meio planos aposentadoria,NEUTRAL
3718,neutral,"Payment for acquired shares will be made in cash , and the price per share will be EUR 1 plus an administration fee .","O pagamento das ações adquiridas será feito em dinheiro, e o preço por ação será de EUR 1 mais uma taxa de administração.",NEUTRAL,pagamento ações adquiridas feito dinheiro preço ação eur 1 taxa administração,NEUTRAL
3719,neutral,"pct lower at 4,442.10 .","pct inferior em 4.442,10.",NEGATIVE,pct inferior 444210,NEGATIVE
3720,neutral,Pharmaceutical market in Czech Republic Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Czech Republic .,Mercado farmacêutico na República Tcheca A Global Research & Data Services publicou recentemente uma análise de mercado sobre os mercados farmacêuticos na República Tcheca.,POSITIVE,mercado farmacêutico república tcheca global research data services publicou recentemente análise mercado sobre mercados farmacêuticos república tcheca,NEUTRAL
3721,neutral,Pharmaceutical market in Italy Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Italy .,Mercado farmacêutico na Itália A Global Research & Data Services publicou recentemente uma análise de mercado sobre os mercados farmacêuticos na Itália.,POSITIVE,mercado farmacêutico itália global research data services publicou recentemente análise mercado sobre mercados farmacêuticos itália,NEUTRAL
3722,neutral,Pharmaceutical market in Netherlands Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Netherlands .,Mercado farmacêutico na Holanda A Global Research & Data Services publicou recentemente uma análise de mercado sobre os mercados farmacêuticos na Holanda.,NEUTRAL,mercado farmacêutico holanda global research data services publicou recentemente análise mercado sobre mercados farmacêuticos holanda,NEUTRAL
3723,neutral,"Previously , it projected the figure to be slightly lower than in 2009 .","Anteriormente, ele projetava o número um pouco menor do que em 2009.",POSITIVE,anteriormente projetava número pouco menor 2009,NEUTRAL
3724,neutral,"Previously , the company expected its 2008 financial performance to remain at the same level as in 2008 .","Anteriormente, a empresa esperava que seu desempenho financeiro em 2008 permanecesse no mesmo nível de 2008.",POSITIVE,anteriormente empresa esperava desempenho financeiro 2008 permanecesse nível 2008,POSITIVE
3725,neutral,Profit after taxes totaled EUR 12.1 mn .,"O lucro após impostos totalizou 12,1 milhões de euros.",POSITIVE,lucro após impostos totalizou 121 milhões euros,POSITIVE
3726,neutral,QPR ProcessGuide is available as a system solution with centralized storage and management of process content as well as a standalone desktop version ; QPR ProcessGuide Xpress .,"O QPR ProcessGuide está disponível como uma solução de sistema com armazenamento centralizado e gerenciamento de conteúdo de processo, bem como uma versão de desktop independente; QPR ProcessGuide Xpress.",POSITIVE,qpr processguide disponível solução sistema armazenamento centralizado gerenciamento conteúdo processo bem versão desktop independente qpr processguide xpress,NEUTRAL
3727,neutral,"Quartal Oy now owns 2,094,063 shares in Satama Interactive Plc , which represents 5,19 per cent of the share capital and voting rights .","Quartal Oy agora possui 2.094.063 ações da Satama Interactive Plc, o que representa 5,19 por cento do capital social e dos direitos de voto.",POSITIVE,quartal oy agora possui 2094063 ações satama interactive plc representa 519 cento capital social direitos voto,POSITIVE
3728,neutral,Renesas Mobile Europe Ltd has approximately 470 employees in Oulu .,Renesas Mobile Europe Ltd tem aproximadamente 470 funcionários em Oulu.,POSITIVE,renesas mobile europe ltd aproximadamente 470 funcionários oulu,NEUTRAL
